ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2053	"ENSMUSG00000046711.17"	"Hmga1"	chr17	+	27779901	27779985	27779905	27779985	27778506	27778677
2054	"ENSMUSG00000046711.17"	"Hmga1"	chr17	+	27780434	27780485	27780438	27780485	27779901	27779985
2055	"ENSMUSG00000024201.13"	"Kdm4b"	chr17	+	56701768	56701889	56701789	56701889	56700717	56701106
2056	"ENSMUSG00000027947.12"	"Il6ra"	chr3	-	89786155	89786202	89786155	89786199	89793208	89793350
2057	"ENSMUSG00000039914.7"	"Coq10a"	chr10	-	128200891	128201114	128200891	128201084	128203875	128204022
2058	"ENSMUSG00000022579.11"	"Gpihbp1"	chr15	+	75469578	75470062	75469939	75470062	75469361	75469478
2059	"ENSMUSG00000028289.13"	"Epha7"	chr4	+	28947527	28947653	28947539	28947653	28943322	28943378
2060	"ENSMUSG00000035505.15"	"Cox18"	chr5	-	90366770	90366895	90366770	90366892	90367218	90367382
2061	"ENSMUSG00000035505.15"	"Cox18"	chr5	-	90366770	90366895	90366770	90366892	90370089	90370190
2062	"ENSMUSG00000070594.11"	"Cfhr4"	chr1	-	139667194	139667380	139667194	139667377	139668152	139668326
2063	"ENSMUSG00000002477.6"	"Snrpd1"	chr18	+	10626825	10627017	10626948	10627017	10623630	10623707
2064	"ENSMUSG00000038756.14"	"Ttll6"	chr11	+	96055573	96056277	96055769	96056277	96049513	96049784
2065	"ENSMUSG00000032637.16"	"Atxn2l"	chr7	-	126095608	126095818	126095608	126095800	126096425	126096536
2066	"ENSMUSG00000066242.4"	"Olfr467"	chr7	+	107413772	107415543	107413775	107415543	107411469	107411553
2067	"ENSMUSG00000041975.18"	"Mettl8"	chr2	-	70812198	70812539	70812198	70812311	70823827	70823919
2068	"ENSMUSG00000078490.11"	"Cfap74"	chr4	+	155547891	155548011	155547904	155548011	155547732	155547788
2069	"ENSMUSG00000078490.11"	"Cfap74"	chr4	+	155550760	155551280	155550764	155551280	155550518	155550653
2070	"ENSMUSG00000074704.10"	"Rad21l"	chr2	-	151499346	151499460	151499346	151499451	151500278	151500371
2071	"ENSMUSG00000026153.16"	"Fam135a"	chr1	-	24067280	24069609	24067280	24069021	24069822	24069977
2072	"ENSMUSG00000039068.17"	"Zzz3"	chr3	+	152154649	152154765	152154652	152154765	152154415	152154563
2073	"ENSMUSG00000004698.12"	"Hdac9"	chr12	-	34483079	34483230	34483079	34483221	34487135	34487377
2074	"ENSMUSG00000026017.14"	"Carf"	chr1	+	60148380	60148608	60148485	60148608	60144502	60144586
2075	"ENSMUSG00000033147.17"	"Slc22a15"	chr3	-	101787324	101787540	101787324	101787503	101790775	101790905
2076	"ENSMUSG00000021548.11"	"Ccnh"	chr13	+	85350451	85350615	85350559	85350615	85338872	85338995
2077	"ENSMUSG00000021548.11"	"Ccnh"	chr13	+	85350451	85350615	85350559	85350615	85344370	85344444
2078	"ENSMUSG00000021548.11"	"Ccnh"	chr13	+	85350451	85350615	85350559	85350615	85345469	85345680
2079	"ENSMUSG00000017664.17"	"Slc35c2"	chr2	-	165125168	165125520	165125168	165125455	165129603	165129675
2080	"ENSMUSG00000017664.17"	"Slc35c2"	chr2	-	165125168	165125523	165125168	165125455	165129603	165129675
2081	"ENSMUSG00000017664.17"	"Slc35c2"	chr2	-	165125168	165125523	165125168	165125520	165129603	165129675
2082	"ENSMUSG00000017664.17"	"Slc35c2"	chr2	-	165125168	165125523	165125168	165125455	165129703	165129789
2083	"ENSMUSG00000022106.15"	"Rcbtb2"	chr14	+	73391754	73391848	73391759	73391848	73388972	73389055
2084	"ENSMUSG00000026339.19"	"Ccdc93"	chr1	+	121389961	121390012	121389964	121390012	121389615	121389708
2085	"ENSMUSG00000040033.17"	"Stat2"	chr10	+	128119098	128119185	128119101	128119185	128118981	128119026
2086	"ENSMUSG00000035949.16"	"Fbxw2"	chr2	-	34712569	34713079	34712569	34712987	34715973	34716082
2087	"ENSMUSG00000048186.15"	"Bend7"	chr2	+	4801340	4801394	4801343	4801394	4793266	4793386
2088	"ENSMUSG00000034729.17"	"Mrps10"	chr17	+	47683497	47683570	47683500	47683570	47683351	47683416
2089	"ENSMUSG00000003476.17"	"Crhr2"	chr6	-	55080152	55080262	55080152	55080259	55081708	55081794
2090	"ENSMUSG00000075010.7"	"AW112010"	chr19	-	11027751	11027904	11027751	11027888	11032899	11033145
2091	"ENSMUSG00000075010.7"	"AW112010"	chr19	-	11027751	11027888	11027751	11027801	11033143	11033223
2092	"ENSMUSG00000075010.7"	"AW112010"	chr19	-	11027751	11027904	11027751	11027801	11033143	11033223
2093	"ENSMUSG00000075010.7"	"AW112010"	chr19	-	11027751	11027904	11027751	11027888	11033143	11033223
2094	"ENSMUSG00000001520.13"	"Nrip2"	chr6	+	128384946	128385895	128385167	128385895	128384648	128384701
2095	"ENSMUSG00000052337.16"	"Immt"	chr6	+	71829713	71829851	71829746	71829851	71828755	71828864
2096	"ENSMUSG00000061298.15"	"Agbl4"	chr4	+	111514288	111514707	111514354	111514707	111513522	111513619
2097	"ENSMUSG00000042564.14"	"Fam227a"	chr15	-	79532937	79533032	79532937	79533020	79533837	79534061
2098	"ENSMUSG00000068373.16"	"D430041D05Rik"	chr2	-	104038426	104038554	104038426	104038551	104044435	104044620
2099	"ENSMUSG00000038534.20"	"Osbpl7"	chr11	+	96943311	96943437	96943352	96943437	96943050	96943202
2100	"ENSMUSG00000020077.15"	"Srgn"	chr10	-	62343420	62343615	62343420	62343520	62343691	62343717
2101	"ENSMUSG00000087305.10"	"A430035B10Rik"	chr6	-	8490985	8491099	8490985	8491096	8491221	8491269
2102	"ENSMUSG00000096289.5"	"Olfr1484"	chr19	+	13562643	13566196	13562721	13566196	13560874	13561020
2103	"ENSMUSG00000096289.5"	"Olfr1484"	chr19	+	13562643	13566196	13562721	13566196	13561328	13561471
2104	"ENSMUSG00000047412.17"	"Zbtb44"	chr9	+	30975474	30975638	30975528	30975638	30973336	30973421
2105	"ENSMUSG00000006315.10"	"Tmem147"	chr7	-	30427411	30427554	30427411	30427533	30427629	30427714
2106	"ENSMUSG00000027412.13"	"Lpin3"	chr2	+	160743547	160743670	160743577	160743670	160741679	160741749
2107	"ENSMUSG00000027525.19"	"Phactr3"	chr2	+	177969930	177969986	177969933	177969986	177944477	177944631
2108	"ENSMUSG00000050102.7"	"Vmn1r235"	chr17	+	21481634	21483143	21481715	21483143	21476672	21478464
2109	"ENSMUSG00000050102.7"	"Vmn1r235"	chr17	+	21481634	21483143	21481715	21483143	21476672	21478553
2110	"ENSMUSG00000036391.17"	"Sec24a"	chr11	-	51620278	51620405	51620278	51620402	51622629	51622732
2111	"ENSMUSG00000029576.18"	"Radil"	chr5	-	142472509	142472930	142472509	142472861	142473201	142473392
2112	"ENSMUSG00000009281.7"	"Rarres2"	chr6	-	48546874	48546996	48546874	48546993	48547177	48547273
2113	"ENSMUSG00000061462.19"	"Obscn"	chr11	-	58932390	58932678	58932390	58932672	58932847	58933135
2114	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48400000	48402238	48400000	48401288	48404706	48404794
2115	"ENSMUSG00000022987.13"	"Zfp641"	chr15	-	98189051	98189181	98189051	98189139	98190766	98190858
2116	"ENSMUSG00000033082.11"	"Clec1a"	chr6	-	129406854	129406973	129406854	129406921	129409084	129409236
2117	"ENSMUSG00000024680.13"	"Ms4a2"	chr19	-	11596217	11596373	11596217	11596262	11596980	11597037
2118	"ENSMUSG00000036523.17"	"Greb1"	chr12	-	16758553	16758751	16758553	16758667	16759432	16759561
2119	"ENSMUSG00000031156.19"	"Slc35a2"	chrX	+	7755850	7756002	7755885	7756002	7751987	7752170
2120	"ENSMUSG00000078656.12"	"Vps25"	chr11	+	101145744	101145822	101145768	101145822	101144856	101145002
2121	"ENSMUSG00000052407.18"	"Ccdc171"	chr4	+	83575548	83575638	83575572	83575638	83573764	83573871
2122	"ENSMUSG00000032387.16"	"Rbpms2"	chr9	+	65558828	65558986	65558942	65558986	65558214	65558365
2123	"ENSMUSG00000042302.15"	"Ehbp1"	chr11	-	22096462	22096700	22096462	22096625	22101066	22101189
2124	"ENSMUSG00000067010.5"	"Vmn2r10"	chr5	-	109137928	109144312	109137928	109143786	109145469	109145593
2125	"ENSMUSG00000074886.12"	"Grk6"	chr13	+	55599515	55599656	55599530	55599656	55599332	55599396
2126	"ENSMUSG00000074886.12"	"Grk6"	chr13	+	55599947	55600138	55600049	55600138	55599515	55599656
2127	"ENSMUSG00000020461.11"	"Clhc1"	chr11	+	29506035	29506256	29506068	29506256	29503503	29503762
2128	"ENSMUSG00000061882.13"	"Ccdc62"	chr5	+	124106193	124107958	124106199	124107958	124104898	124104991
2129	"ENSMUSG00000020812.20"	"Snhg16"	chr11	+	116564024	116564897	116564763	116564897	116563489	116563564
2130	"ENSMUSG00000034039.9"	"Prss29"	chr17	+	25539845	25540111	25539848	25540111	25539469	25539650
2131	"ENSMUSG00000027018.12"	"Hat1"	chr2	+	71264377	71264550	71264398	71264550	71251976	71252083
2132	"ENSMUSG00000022469.18"	"Rapgef3"	chr15	-	97647886	97648068	97647886	97648035	97648140	97648275
2133	"ENSMUSG00000022469.18"	"Rapgef3"	chr15	-	97647886	97648068	97647886	97648035	97648149	97648275
2134	"ENSMUSG00000025283.16"	"Sat1"	chrX	-	153996892	153996954	153996892	153996933	153997028	153997130
2135	"ENSMUSG00000040187.16"	"Arntl2"	chr6	+	146724591	146724742	146724621	146724742	146724086	146724193
2136	"ENSMUSG00000021281.16"	"Tnfaip2"	chr12	+	111414921	111415073	111414972	111415073	111414680	111414803
2137	"ENSMUSG00000038685.19"	"Rtel1"	chr2	+	180997102	180997345	180997120	180997345	180996145	180996235
2138	"ENSMUSG00000038685.19"	"Rtel1"	chr2	+	180997102	180997345	180997120	180997345	180996801	180996918
2139	"ENSMUSG00000027523.21"	"Gnas"	chr2	+	174183442	174183500	174183445	174183500	174176004	174176077
2140	"ENSMUSG00000049299.15"	"Trappc1"	chr11	+	69215649	69215788	69215679	69215788	69215220	69215291
2141	"ENSMUSG00000049299.15"	"Trappc1"	chr11	+	69216264	69216619	69216383	69216619	69215649	69215788
2142	"ENSMUSG00000041459.16"	"Tardbp"	chr4	-	148702010	148702162	148702010	148702092	148703103	148703248
2143	"ENSMUSG00000041459.16"	"Tardbp"	chr4	-	148696838	148702162	148696838	148702092	148703121	148703248
2144	"ENSMUSG00000020395.14"	"Itk"	chr11	-	46256802	46256902	46256802	46256884	46258657	46258762
2145	"ENSMUSG00000019232.15"	"Etnppl"	chr3	+	130414281	130414441	130414299	130414441	130413958	130414077
2146	"ENSMUSG00000019848.15"	"Popdc3"	chr10	+	45192526	45192635	45192578	45192635	45190656	45191375
2147	"ENSMUSG00000022146.13"	"Osmr"	chr15	-	6853953	6854133	6853953	6854130	6856569	6856792
2148	"ENSMUSG00000109813.3"	"Olfr1279"	chr2	+	111136397	111139388	111136436	111139388	111134668	111134921
2149	"ENSMUSG00000093482.10"	"Gm20619"	chr6	+	6362333	6362778	6362449	6362778	6315871	6315927
2150	"ENSMUSG00000047407.18"	"Tgif1"	chr17	-	71151205	71152267	71151205	71152235	71153166	71153393
2151	"ENSMUSG00000021666.17"	"Gfm2"	chr13	+	97282154	97282212	97282160	97282212	97279515	97279600
2152	"ENSMUSG00000027378.17"	"Nphp1"	chr2	-	127607943	127608041	127607943	127608038	127610090	127610178
2153	"ENSMUSG00000025323.11"	"Sp4"	chr12	-	118218144	118218344	118218144	118218338	118225461	118225690
2154	"ENSMUSG00000037784.15"	"Dzip1l"	chr9	+	99545578	99545769	99545581	99545769	99544993	99545210
2155	"ENSMUSG00000074912.12"	"Gm14207"	chr2	-	119155325	119155470	119155325	119155457	119155648	119155810
2156	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124129885	124130545	124129888	124130545	124127363	124127436
2157	"ENSMUSG00000043411.16"	"Usp48"	chr4	+	137343023	137343152	137343026	137343152	137340992	137341172
2158	"ENSMUSG00000043411.16"	"Usp48"	chr4	+	137352467	137352598	137352470	137352598	137350584	137350699
2159	"ENSMUSG00000002944.16"	"Cd36"	chr5	-	18033772	18033982	18033772	18033979	18034453	18034547
2160	"ENSMUSG00000031921.18"	"Terf2"	chr8	-	107803241	107803631	107803241	107803628	107806000	107806101
2161	"ENSMUSG00000037922.14"	"Bank1"	chr3	-	135806041	135806350	135806041	135806143	135809610	135809689
2162	"ENSMUSG00000045348.17"	"Nyap1"	chr5	-	137731977	137732187	137731977	137732184	137733101	137734616
2163	"ENSMUSG00000030689.16"	"Ino80e"	chr7	-	126456847	126456959	126456847	126456894	126457045	126457124
2164	"ENSMUSG00000036748.17"	"Cuedc2"	chr19	-	46319984	46320079	46319984	46320058	46320195	46320257
2165	"ENSMUSG00000036748.17"	"Cuedc2"	chr19	-	46319984	46320112	46319984	46320058	46320195	46320257
2166	"ENSMUSG00000036748.17"	"Cuedc2"	chr19	-	46319984	46320112	46319984	46320079	46320195	46320257
2167	"ENSMUSG00000036748.17"	"Cuedc2"	chr19	-	46321056	46321140	46321056	46321137	46326751	46326869
2168	"ENSMUSG00000042826.14"	"Fgf11"	chr11	-	69689389	69689588	69689389	69689504	69690177	69690281
2169	"ENSMUSG00000039536.17"	"Stau1"	chr2	-	166795127	166795271	166795127	166795265	166796819	166797032
2170	"ENSMUSG00000039536.17"	"Stau1"	chr2	-	166796819	166797050	166796819	166797032	166801942	166802041
2171	"ENSMUSG00000021010.10"	"Npas3"	chr12	+	53687236	53687319	53687242	53687319	53547816	53548061
2172	"ENSMUSG00000071054.13"	"Safb"	chr17	+	56912550	56912657	56912556	56912657	56912283	56912399
2173	"ENSMUSG00000028763.19"	"Hspg2"	chr4	+	137267505	137267660	137267523	137267660	137267281	137267417
2174	"ENSMUSG00000020594.15"	"Pum2"	chr12	+	8768987	8769113	8769002	8769113	8763843	8763937
2175	"ENSMUSG00000091624.3"	"Vmn2r9"	chr5	-	108995356	108996163	108995356	108996100	108996784	108997064
2176	"ENSMUSG00000040253.16"	"Gbp7"	chr3	+	142240259	142240473	142240277	142240473	142236102	142236200
2177	"ENSMUSG00000024387.14"	"Csnk2b"	chr17	-	35336671	35336898	35336671	35336861	35336971	35337047
2178	"ENSMUSG00000020659.17"	"Cbll1"	chr12	-	31542077	31542178	31542077	31542175	31544580	31544748
2179	"ENSMUSG00000020659.17"	"Cbll1"	chr12	-	31542077	31542178	31542077	31542175	31544589	31544748
2180	"ENSMUSG00000025932.15"	"Eya1"	chr1	-	14344288	14344434	14344288	14344431	14344757	14344827
2181	"ENSMUSG00000086308.3"	"G630016G05Rik"	chr2	+	115905290	115905649	115905307	115905649	115904833	115905086
2182	"ENSMUSG00000032295.16"	"Man2c1"	chr9	+	57046131	57046253	57046137	57046253	57045680	57045804
2183	"ENSMUSG00000022214.16"	"Dcaf11"	chr14	+	55798531	55798899	55798666	55798899	55797462	55797578
2184	"ENSMUSG00000022214.16"	"Dcaf11"	chr14	+	55798531	55798899	55798666	55798899	55798385	55798432
2185	"ENSMUSG00000026407.18"	"Cacna1s"	chr1	+	136046398	136046551	136046407	136046551	136046073	136046165
2186	"ENSMUSG00000020333.18"	"Acsl6"	chr11	+	54229237	54229372	54229279	54229372	54225877	54225951
2187	"ENSMUSG00000028760.17"	"Eif4g3"	chr4	+	137847656	137847765	137847659	137847765	137832624	137832747
2188	"ENSMUSG00000028760.17"	"Eif4g3"	chr4	+	137907800	137907918	137907857	137907918	137905227	137905321
2189	"ENSMUSG00000041540.17"	"Sox5"	chr6	-	143906522	143906646	143906522	143906643	143968894	143968963
2190	"ENSMUSG00000012535.15"	"Tnpo3"	chr6	-	29554793	29554979	29554793	29554961	29555151	29555308
2191	"ENSMUSG00000121458.1"	"AW822252"	chrX	-	52715659	52715824	52715659	52715716	52717233	52717370
2192	"ENSMUSG00000004207.15"	"Psap"	chr10	+	60134870	60135008	60134876	60135008	60131725	60131782
2193	"ENSMUSG00000025939.20"	"Ube2w"	chr1	-	16655499	16655655	16655499	16655576	16668174	16668277
2194	"ENSMUSG00000025939.20"	"Ube2w"	chr1	-	16655499	16655655	16655499	16655576	16672485	16672577
2195	"ENSMUSG00000021499.13"	"Catsper3"	chr13	+	55946556	55946796	55946595	55946796	55934178	55934332
2196	"ENSMUSG00000030346.17"	"Rad51ap1"	chr6	-	126904500	126904653	126904500	126904650	126905103	126905190
2197	"ENSMUSG00000030346.17"	"Rad51ap1"	chr6	-	126904500	126904653	126904500	126904650	126906955	126907065
2198	"ENSMUSG00000025813.15"	"Homer2"	chr7	-	81268323	81268463	81268323	81268430	81273999	81274092
2199	"ENSMUSG00000091805.3"	"Vmn2r108"	chr17	-	20690306	20690522	20690306	20690414	20691213	20692005
2200	"ENSMUSG00000036639.13"	"Nudt1"	chr5	+	140318149	140318228	140318177	140318228	140317663	140317710
2201	"ENSMUSG00000023991.17"	"Foxp4"	chr17	-	48186444	48186649	48186444	48186613	48186764	48186848
2202	"ENSMUSG00000023991.17"	"Foxp4"	chr17	-	48189208	48189422	48189208	48189419	48189531	48189679
2203	"ENSMUSG00000023991.17"	"Foxp4"	chr17	-	48191187	48191274	48191187	48191268	48191694	48191817
2204	"ENSMUSG00000031521.6"	"Aga"	chr8	+	53973271	53973379	53973279	53973379	53971950	53972004
2205	"ENSMUSG00000064179.14"	"Tnnt1"	chr7	-	4515263	4515285	4515263	4515282	4516579	4516612
2206	"ENSMUSG00000064179.14"	"Tnnt1"	chr7	-	4515263	4515282	4515263	4515279	4516809	4516836
2207	"ENSMUSG00000045684.11"	"Lcn6"	chr2	+	25571182	25571288	25571262	25571288	25570947	25571049
2208	"ENSMUSG00000086629.10"	"2810403D21Rik"	chrX	+	107879834	107879961	107879871	107879961	107878284	107878379
2209	"ENSMUSG00000050382.15"	"Kif7"	chr7	-	79351853	79352030	79351853	79352027	79352200	79352326
2210	"ENSMUSG00000044162.13"	"Tnip3"	chr6	+	65567555	65567636	65567588	65567636	65554060	65554154
2211	"ENSMUSG00000004562.17"	"Arhgef40"	chr14	+	52229241	52229349	52229268	52229349	52229057	52229154
2212	"ENSMUSG00000004562.17"	"Arhgef40"	chr14	+	52242615	52243080	52242797	52243080	52242445	52242492
2213	"ENSMUSG00000097910.4"	"Hdnr"	chr8	+	57792863	57793212	57792899	57793212	57791917	57791982
2214	"ENSMUSG00000028358.16"	"Zfp618"	chr4	+	63036782	63036866	63036785	63036866	63033437	63033677
2215	"ENSMUSG00000072946.13"	"Ptgr2"	chr12	+	84357676	84357732	84357692	84357732	84355118	84355206
2216	"ENSMUSG00000028641.17"	"P3h1"	chr4	+	119098858	119099001	119098879	119099001	119098678	119098731
2217	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6186788	6187201	6186860	6187201	6175480	6175536
2218	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6186788	6187201	6186860	6187201	6176980	6177100
2219	"ENSMUSG00000006498.17"	"Ptbp1"	chr10	+	79694785	79695105	79694905	79695105	79694585	79694658
2220	"ENSMUSG00000028447.12"	"Dctn3"	chr4	-	41714797	41715259	41714797	41715238	41715395	41715455
2221	"ENSMUSG00000028447.12"	"Dctn3"	chr4	-	41714797	41715259	41714797	41715238	41716395	41716454
2222	"ENSMUSG00000021134.18"	"Srsf5"	chr12	+	80996490	80997277	80996493	80997277	80996267	80996378
2223	"ENSMUSG00000048000.16"	"Gigyf2"	chr1	+	87334705	87334923	87334723	87334923	87331388	87331568
2224	"ENSMUSG00000036099.17"	"Vezt"	chr10	-	93829378	93829528	93829378	93829516	93832699	93832975
2225	"ENSMUSG00000036099.17"	"Vezt"	chr10	-	93829378	93829528	93829378	93829516	93836212	93836385
2226	"ENSMUSG00000035762.12"	"Tmem161b"	chr13	+	84430829	84430981	84430867	84430981	84420289	84420446
2227	"ENSMUSG00000078683.10"	"Mup1"	chr4	-	60455054	60455141	60455054	60455100	60455264	60455366
2228	"ENSMUSG00000035285.7"	"Nat14"	chr7	+	4926206	4926328	4926209	4926328	4925249	4925638
2229	"ENSMUSG00000026171.13"	"Rnf25"	chr1	-	74634367	74634460	74634367	74634457	74634789	74634927
2230	"ENSMUSG00000054792.16"	"Klhl18"	chr9	-	110265078	110265316	110265078	110265301	110266414	110266551
2231	"ENSMUSG00000041408.19"	"Wapl"	chr14	+	34416943	34417062	34416961	34417062	34413638	34414691
2232	"ENSMUSG00000025576.18"	"Rbfox3"	chr11	-	118381980	118383464	118381980	118382067	118384975	118385054
2233	"ENSMUSG00000025576.18"	"Rbfox3"	chr11	-	118387176	118387357	118387176	118387216	118387763	118387896
2234	"ENSMUSG00000096714.3"	"Olfr699"	chr7	-	106387169	106390947	106387169	106390423	106391990	106392405
2235	"ENSMUSG00000003269.19"	"Cyth2"	chr7	-	45457796	45457876	45457796	45457873	45459550	45459662
2236	"ENSMUSG00000074871.4"	"Ctsm"	chr13	-	61688001	61688201	61688001	61688129	61689564	61689653
2237	"ENSMUSG00000029191.17"	"Rfc1"	chr5	-	65436053	65436166	65436053	65436163	65436799	65437157
2238	"ENSMUSG00000029191.17"	"Rfc1"	chr5	-	65459275	65459395	65459275	65459353	65460318	65460551
2239	"ENSMUSG00000028399.19"	"Ptprd"	chr4	-	75972825	75972840	75972825	75972837	75977905	75978066
2240	"ENSMUSG00000048603.10"	"Gm9828"	chr13	+	98460806	98460983	98460846	98460983	98457710	98457966
2241	"ENSMUSG00000026018.13"	"Ica1l"	chr1	-	60067226	60067405	60067226	60067395	60082228	60082281
2242	"ENSMUSG00000093460.11"	"Six3os1"	chr17	-	85922075	85922155	85922075	85922120	85923021	85923171
2243	"ENSMUSG00000044433.17"	"Camsap3"	chr8	+	3652367	3652425	3652370	3652425	3652185	3652279
2244	"ENSMUSG00000044433.17"	"Camsap3"	chr8	+	3653605	3655076	3654853	3655076	3653431	3653501
2245	"ENSMUSG00000020828.14"	"Pld2"	chr11	+	70446124	70446207	70446157	70446207	70445876	70445990
2246	"ENSMUSG00000028134.12"	"Ptbp2"	chr3	-	119512390	119514109	119512390	119514106	119514255	119514333
2247	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27155260	27155654	27155485	27155654	27155097	27155165
2248	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27156027	27156108	27156030	27156108	27155744	27155839
2249	"ENSMUSG00000091491.4"	"Vmn2r97"	chr17	+	19167404	19178349	19176531	19178349	19160399	19160523
2250	"ENSMUSG00000046432.13"	"Bex3"	chrX	+	135172011	135172727	135172016	135172727	135171558	135171631
2251	"ENSMUSG00000036112.16"	"Metap2"	chr10	-	93715401	93715504	93715401	93715435	93715934	93716000
2252	"ENSMUSG00000036112.16"	"Metap2"	chr10	-	93715401	93715534	93715401	93715435	93715934	93716000
2253	"ENSMUSG00000036112.16"	"Metap2"	chr10	-	93715401	93715534	93715401	93715504	93715934	93716000
2254	"ENSMUSG00000063236.7"	"1110038F14Rik"	chr15	+	76833743	76833890	76833746	76833890	76833267	76833352
2255	"ENSMUSG00000021198.17"	"Unc79"	chr12	+	102964696	102965001	102964855	102965001	102957608	102957729
2256	"ENSMUSG00000029673.20"	"Auts2"	chr5	-	131503760	131504014	131503760	131504011	131505390	131505862
2257	"ENSMUSG00000061950.18"	"Ppp4r1"	chr17	+	66110154	66110290	66110205	66110290	66090618	66090663
2258	"ENSMUSG00000000730.14"	"Dnmt3l"	chr10	+	77892245	77892584	77892418	77892584	77891168	77891550
2259	"ENSMUSG00000020859.17"	"Spag9"	chr11	+	93983637	93983808	93983640	93983808	93983163	93983253
2260	"ENSMUSG00000066269.8"	"Olfr575"	chr7	-	102606120	102606174	102606120	102606162	102607933	102607982
2261	"ENSMUSG00000059049.15"	"Frem1"	chr4	-	82909643	82909868	82909643	82909811	82911038	82911129
2262	"ENSMUSG00000059049.15"	"Frem1"	chr4	-	82923787	82924114	82923787	82924111	82930098	82930295
2263	"ENSMUSG00000007030.9"	"Vwa7"	chr17	+	35240486	35240603	35240549	35240603	35240123	35240236
2264	"ENSMUSG00000041890.18"	"Git2"	chr5	-	114890339	114890391	114890339	114890388	114891208	114891214
2265	"ENSMUSG00000041890.18"	"Git2"	chr5	-	114890339	114890391	114890339	114890388	114891339	114891385
2266	"ENSMUSG00000039463.15"	"Slc9a8"	chr2	+	167301568	167301674	167301580	167301674	167299246	167299385
2267	"ENSMUSG00000004040.17"	"Stat3"	chr11	-	100780303	100780416	100780303	100780366	100780711	100780754
2268	"ENSMUSG00000004040.17"	"Stat3"	chr11	-	100798816	100798915	100798816	100798837	100799485	100799630
2269	"ENSMUSG00000051682.16"	"Treml4"	chr17	+	48576709	48576794	48576712	48576794	48576413	48576464
2270	"ENSMUSG00000051682.16"	"Treml4"	chr17	+	48576709	48576794	48576736	48576794	48576413	48576464
2271	"ENSMUSG00000051682.16"	"Treml4"	chr17	+	48576712	48576794	48576736	48576794	48576413	48576464
2272	"ENSMUSG00000037552.18"	"Plekhg2"	chr7	-	28069662	28069922	28069662	28069919	28070539	28070670
2273	"ENSMUSG00000000204.17"	"Slfn4"	chr11	+	83066896	83067625	83066902	83067625	83066388	83066470
2274	"ENSMUSG00000000204.17"	"Slfn4"	chr11	+	83066896	83067625	83066902	83067625	83066653	83066739
2275	"ENSMUSG00000045327.8"	"6330549D23Rik"	chr3	-	96513974	96516735	96513974	96516443	96531842	96531946
2276	"ENSMUSG00000070327.15"	"Rnf213"	chr11	+	119308899	119309125	119308902	119309125	119307272	119307470
2277	"ENSMUSG00000031399.16"	"Fam3a"	chrX	-	73430639	73430711	73430639	73430690	73431043	73431102
2278	"ENSMUSG00000040940.19"	"Arhgef1"	chr7	+	24616225	24616366	24616228	24616366	24615442	24615478
2279	"ENSMUSG00000020364.15"	"Zfp354a"	chr11	+	50952226	50952325	50952229	50952325	50951686	50951813
2280	"ENSMUSG00000040699.14"	"Limd2"	chr11	-	106050173	106050268	106050173	106050240	106050638	106050753
2281	"ENSMUSG00000040699.14"	"Limd2"	chr11	-	106050173	106050268	106050173	106050240	106050876	106050968
2282	"ENSMUSG00000040699.14"	"Limd2"	chr11	-	106050173	106050268	106050173	106050240	106051185	106051686
2283	"ENSMUSG00000031310.17"	"Zmym3"	chrX	-	100460514	100460587	100460514	100460581	100460892	100460936
2284	"ENSMUSG00000002105.16"	"Slc39a13"	chr2	-	90895926	90896059	90895926	90896045	90896357	90896471
2285	"ENSMUSG00000002105.16"	"Slc39a13"	chr2	-	90895926	90896084	90895926	90896045	90896357	90896471
2286	"ENSMUSG00000002105.16"	"Slc39a13"	chr2	-	90895926	90896084	90895926	90896059	90896357	90896471
2287	"ENSMUSG00000054626.12"	"Xlr"	chrX	-	52798109	52798235	52798109	52798187	52799590	52799673
2288	"ENSMUSG00000054626.12"	"Xlr"	chrX	-	52798109	52798235	52798109	52798187	52799598	52799663
2289	"ENSMUSG00000058835.15"	"Abi1"	chr2	-	22843446	22843623	22843446	22843620	22847029	22847130
2290	"ENSMUSG00000001082.13"	"Mfsd10"	chr5	-	34793937	34794130	34793937	34794127	34794442	34794556
2291	"ENSMUSG00000034677.10"	"Gpr142"	chr11	+	114696711	114697571	114696729	114697571	114695130	114695292
2292	"ENSMUSG00000047794.7"	"Olfr685"	chr7	-	104833854	104834001	104833854	104833921	104835126	104835219
2293	"ENSMUSG00000028744.16"	"Slc66a1"	chr4	-	139025840	139027722	139025840	139026280	139028322	139028415
2294	"ENSMUSG00000028744.16"	"Slc66a1"	chr4	-	139033753	139034001	139033753	139033919	139035039	139035161
2295	"ENSMUSG00000018501.18"	"Ncor1"	chr11	-	62217931	62218075	62217931	62218072	62220266	62220478
2296	"ENSMUSG00000018501.18"	"Ncor1"	chr11	-	62229684	62229894	62229684	62229891	62231233	62231455
